seed,state,true_dw,true_decile,est_dw,err,abs_err,logit_err,logit_abserr,in_anchor_set,pc_respondents,phe_respondents,anchor_slope,anchor_r2,n_shared,wall_clock_s
1,s064,0.03736671857708186,3,0.034648724804941536,-0.0027179937721403258,0.0027179937721403258,-0.07833902790031244,0.07833902790031244,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s065,0.038830859286165725,3,0.03651448453625156,-0.0023163747499141685,0.0023163747499141685,-0.06391331056290728,0.06391331056290728,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s066,0.040349964731812786,4,0.041295893694840435,0.0009459289630276493,0.0009459289630276493,0.024158736217751553,0.024158736217751553,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s067,0.041925906957109675,4,0.04167205373062336,-0.00025385322648631414,0.00025385322648631414,-0.0063381374126412204,0.0063381374126412204,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s068,0.043560606561092834,4,0.04212847776009822,-0.0014321288009946156,0.0014321288009946156,-0.03492551387898635,0.03492551387898635,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s069,0.045256032710512886,4,0.04476917058630021,-0.00048686212421267944,0.00048686212421267944,-0.011326044861920348,0.011326044861920348,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s070,0.04701420302727336,4,0.04348443137489386,-0.0035297716523794986,0.0035297716523794986,-0.08174383887912784,0.08174383887912784,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s071,0.04883718334031575,4,0.048794593663715274,-4.258967660047269e-05,4.258967660047269e-05,-0.0009172307013862735,0.0009172307013862735,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s072,0.050727087290178156,4,0.054343486116075417,0.00361639882589726,0.00361639882589726,0.07268164825502632,0.07268164825502632,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s073,0.052686075773919656,4,0.048140282698973226,-0.00454579307494643,0.00454579307494643,-0.09501903557850522,0.09501903557850522,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s074,0.054716356217579865,4,0.055903880228810675,0.0011875240112308103,0.0011875240112308103,0.022728161853532214,0.022728161853532214,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s075,0.056820181662841966,4,0.0575068912414213,0.0006867095785793309,0.0006867095785793309,0.012741559061998142,0.012741559061998142,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s076,0.058999849654091704,4,0.055213492694399215,-0.00378635695969249,0.00378635695969249,-0.07034322380038471,0.07034322380038471,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s077,0.06125770091162484,4,0.06291539052776127,0.0016576896161364235,0.0016576896161364235,0.028468668814092712,0.028468668814092712,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s078,0.06359611777635625,4,0.059947524795365324,-0.0036485929809909265,0.0036485929809909265,-0.06297165130710791,0.06297165130710791,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
